Image,class_label,filename,target,target_name,split
26366,3,26366,0,Outerwear,train
26368,5,26368,3,Low-top shoes,train
26369,5,26369,3,Low-top shoes,train
26370,5,26370,3,Low-top shoes,train
26371,1,26371,2,Pants,train
26372,5,26372,3,Low-top shoes,train
26373,3,26373,0,Outerwear,train
26375,3,26375,0,Outerwear,train
26376,4,26376,0,Outerwear,train
26377,4,26377,0,Outerwear,train
26379,3,26379,0,Outerwear,train
26380,8,26380,4,Accessories,train
26382,3,26382,0,Outerwear,train
26383,2,26383,0,Outerwear,train
26384,2,26384,0,Outerwear,train
26385,0,26385,1,Shirts,train
26386,4,26386,0,Outerwear,train
26388,7,26388,3,Low-top shoes,train
26390,1,26390,2,Pants,train
26391,2,26391,0,Outerwear,train
26392,0,26392,1,Shirts,train
26393,6,26393,1,Shirts,train
26394,2,26394,0,Outerwear,train
26396,6,26396,1,Shirts,train
26397,7,26397,3,Low-top shoes,train
26398,7,26398,3,Low-top shoes,train
26399,3,26399,0,Outerwear,train
26400,4,26400,0,Outerwear,train
26401,3,26401,0,Outerwear,train
26402,6,26402,1,Shirts,train
26406,1,26406,2,Pants,train
26407,0,26407,1,Shirts,train
26408,5,26408,3,Low-top shoes,train
26409,8,26409,4,Accessories,train
26411,2,26411,0,Outerwear,train
26413,0,26413,1,Shirts,train
26415,4,26415,0,Outerwear,train
26416,2,26416,0,Outerwear,train
26417,8,26417,4,Accessories,train
26420,8,26420,4,Accessories,train
26421,7,26421,3,Low-top shoes,train
26422,1,26422,2,Pants,train
26423,8,26423,4,Accessories,train
26426,7,26426,3,Low-top shoes,train
26427,3,26427,0,Outerwear,train
26430,0,26430,1,Shirts,train
26431,4,26431,0,Outerwear,train
26432,1,26432,2,Pants,train
26434,6,26434,1,Shirts,train
26436,8,26436,4,Accessories,train
26437,7,26437,3,Low-top shoes,train
26439,3,26439,0,Outerwear,train
26440,8,26440,4,Accessories,train
26442,1,26442,2,Pants,train
26443,3,26443,0,Outerwear,train
26444,0,26444,1,Shirts,train
26445,3,26445,0,Outerwear,train
26447,6,26447,1,Shirts,train
26450,4,26450,0,Outerwear,train
26451,0,26451,1,Shirts,train
26452,0,26452,1,Shirts,train
26455,4,26455,0,Outerwear,train
26457,3,26457,0,Outerwear,train
26458,1,26458,2,Pants,train
26459,3,26459,0,Outerwear,train
26460,7,26460,3,Low-top shoes,train
26464,7,26464,3,Low-top shoes,train
26465,0,26465,1,Shirts,train
26466,7,26466,3,Low-top shoes,train
26467,2,26467,0,Outerwear,train
26470,8,26470,4,Accessories,train
26471,8,26471,4,Accessories,train
26472,8,26472,4,Accessories,train
26475,1,26475,2,Pants,train
26477,1,26477,2,Pants,train
26479,2,26479,0,Outerwear,train
26483,6,26483,1,Shirts,train
26484,0,26484,1,Shirts,train
26485,7,26485,3,Low-top shoes,train
26486,5,26486,3,Low-top shoes,train
26488,2,26488,0,Outerwear,train
26489,4,26489,0,Outerwear,train
26491,2,26491,0,Outerwear,train
26492,0,26492,1,Shirts,train
26494,5,26494,3,Low-top shoes,train
26497,2,26497,0,Outerwear,train
26498,5,26498,3,Low-top shoes,train
26499,1,26499,2,Pants,train
26500,8,26500,4,Accessories,train
26501,5,26501,3,Low-top shoes,train
26502,2,26502,0,Outerwear,train
26503,2,26503,0,Outerwear,train
26504,6,26504,1,Shirts,train
26506,2,26506,0,Outerwear,train
26507,2,26507,0,Outerwear,train
26508,5,26508,3,Low-top shoes,train
26509,5,26509,3,Low-top shoes,train
26510,6,26510,1,Shirts,train
26511,6,26511,1,Shirts,train
26514,6,26514,1,Shirts,train
26516,0,26516,1,Shirts,train
26519,7,26519,3,Low-top shoes,train
26520,3,26520,0,Outerwear,train
26524,8,26524,4,Accessories,train
26526,4,26526,0,Outerwear,train
26527,0,26527,1,Shirts,train
26528,0,26528,1,Shirts,train
26530,8,26530,4,Accessories,train
26532,6,26532,1,Shirts,train
26533,4,26533,0,Outerwear,train
26534,0,26534,1,Shirts,train
26535,4,26535,0,Outerwear,train
26536,8,26536,4,Accessories,train
26537,6,26537,1,Shirts,train
26539,2,26539,0,Outerwear,train
26540,8,26540,4,Accessories,train
26541,3,26541,0,Outerwear,train
26542,6,26542,1,Shirts,train
26545,1,26545,2,Pants,train
26546,1,26546,2,Pants,train
26548,1,26548,2,Pants,train
26550,2,26550,0,Outerwear,train
26552,6,26552,1,Shirts,train
26553,0,26553,1,Shirts,train
26554,8,26554,4,Accessories,train
26555,8,26555,4,Accessories,train
26556,8,26556,4,Accessories,train
26558,4,26558,0,Outerwear,train
26560,1,26560,2,Pants,train
26562,8,26562,4,Accessories,train
26565,6,26565,1,Shirts,train
26566,0,26566,1,Shirts,train
26567,3,26567,0,Outerwear,train
26570,5,26570,3,Low-top shoes,train
26571,7,26571,3,Low-top shoes,train
26573,0,26573,1,Shirts,train
26574,0,26574,1,Shirts,train
26575,2,26575,0,Outerwear,train
26579,0,26579,1,Shirts,train
26580,8,26580,4,Accessories,train
26581,3,26581,0,Outerwear,train
26583,2,26583,0,Outerwear,train
26590,3,26590,0,Outerwear,train
26591,5,26591,3,Low-top shoes,train
26592,3,26592,0,Outerwear,train
26593,0,26593,1,Shirts,train
26595,5,26595,3,Low-top shoes,train
26596,7,26596,3,Low-top shoes,train
26597,6,26597,1,Shirts,train
26598,2,26598,0,Outerwear,train
26601,0,26601,1,Shirts,train
26602,3,26602,0,Outerwear,train
26603,5,26603,3,Low-top shoes,train
26606,1,26606,2,Pants,train
26607,3,26607,0,Outerwear,train
26609,6,26609,1,Shirts,train
26611,4,26611,0,Outerwear,train
26612,7,26612,3,Low-top shoes,train
26613,0,26613,1,Shirts,train
26619,8,26619,4,Accessories,train
26620,5,26620,3,Low-top shoes,train
26621,3,26621,0,Outerwear,train
26623,7,26623,3,Low-top shoes,train
26624,1,26624,2,Pants,train
26628,3,26628,0,Outerwear,train
26629,7,26629,3,Low-top shoes,train
26631,6,26631,1,Shirts,train
26632,1,26632,2,Pants,train
26634,4,26634,0,Outerwear,train
26635,6,26635,1,Shirts,train
26637,7,26637,3,Low-top shoes,train
26640,8,26640,4,Accessories,train
26642,7,26642,3,Low-top shoes,train
26643,5,26643,3,Low-top shoes,train
26646,3,26646,0,Outerwear,train
26647,3,26647,0,Outerwear,train
26649,6,26649,1,Shirts,train
26651,7,26651,3,Low-top shoes,train
26652,6,26652,1,Shirts,train
26654,6,26654,1,Shirts,train
26656,1,26656,2,Pants,train
26660,1,26660,2,Pants,train
26663,7,26663,3,Low-top shoes,train
26664,6,26664,1,Shirts,train
26665,4,26665,0,Outerwear,train
26668,1,26668,2,Pants,train
26669,2,26669,0,Outerwear,train
26670,4,26670,0,Outerwear,train
26672,7,26672,3,Low-top shoes,train
26673,1,26673,2,Pants,train
26675,5,26675,3,Low-top shoes,train
26676,7,26676,3,Low-top shoes,train
26677,4,26677,0,Outerwear,train
26678,3,26678,0,Outerwear,train
26681,0,26681,1,Shirts,train
26683,2,26683,0,Outerwear,train
26686,0,26686,1,Shirts,train
26688,5,26688,3,Low-top shoes,train
26689,8,26689,4,Accessories,train
26693,4,26693,0,Outerwear,train
26694,7,26694,3,Low-top shoes,train
26696,2,26696,0,Outerwear,train
26697,1,26697,2,Pants,train
26698,3,26698,0,Outerwear,train
26700,2,26700,0,Outerwear,train
26701,6,26701,1,Shirts,train
26702,2,26702,0,Outerwear,train
26703,1,26703,2,Pants,train
26704,4,26704,0,Outerwear,train
26705,0,26705,1,Shirts,train
26706,8,26706,4,Accessories,train
26707,6,26707,1,Shirts,train
26708,4,26708,0,Outerwear,train
26709,4,26709,0,Outerwear,train
26711,7,26711,3,Low-top shoes,train
26715,3,26715,0,Outerwear,train
26716,8,26716,4,Accessories,train
26717,6,26717,1,Shirts,train
26718,2,26718,0,Outerwear,train
26719,2,26719,0,Outerwear,train
26721,6,26721,1,Shirts,train
26723,0,26723,1,Shirts,train
26724,5,26724,3,Low-top shoes,train
26726,6,26726,1,Shirts,train
26727,5,26727,3,Low-top shoes,train
26728,5,26728,3,Low-top shoes,train
26730,2,26730,0,Outerwear,train
26731,3,26731,0,Outerwear,train
26733,6,26733,1,Shirts,train
26734,2,26734,0,Outerwear,train
26737,1,26737,2,Pants,train
26738,3,26738,0,Outerwear,train
26742,0,26742,1,Shirts,train
26744,1,26744,2,Pants,train
26745,8,26745,4,Accessories,train
26746,1,26746,2,Pants,train
26747,2,26747,0,Outerwear,train
26748,0,26748,1,Shirts,train
26749,6,26749,1,Shirts,train
26750,1,26750,2,Pants,train
26754,5,26754,3,Low-top shoes,train
26755,8,26755,4,Accessories,train
26757,3,26757,0,Outerwear,train
26758,4,26758,0,Outerwear,train
26759,1,26759,2,Pants,train
26760,0,26760,1,Shirts,train
26762,2,26762,0,Outerwear,train
26763,5,26763,3,Low-top shoes,train
26764,1,26764,2,Pants,train
26766,1,26766,2,Pants,train
26771,5,26771,3,Low-top shoes,train
26773,0,26773,1,Shirts,train
26774,0,26774,1,Shirts,train
26777,2,26777,0,Outerwear,train
26778,2,26778,0,Outerwear,train
26779,7,26779,3,Low-top shoes,train
26780,6,26780,1,Shirts,train
26781,5,26781,3,Low-top shoes,train
26784,8,26784,4,Accessories,train
26787,7,26787,3,Low-top shoes,train
26791,4,26791,0,Outerwear,train
26792,6,26792,1,Shirts,train
26795,5,26795,3,Low-top shoes,train
26797,6,26797,1,Shirts,train
26800,7,26800,3,Low-top shoes,train
26803,5,26803,3,Low-top shoes,train
26806,6,26806,1,Shirts,train
26808,1,26808,2,Pants,train
26810,1,26810,2,Pants,train
26811,2,26811,0,Outerwear,train
26814,5,26814,3,Low-top shoes,train
26816,2,26816,0,Outerwear,train
26817,2,26817,0,Outerwear,train
26818,6,26818,1,Shirts,train
26819,6,26819,1,Shirts,train
26821,7,26821,3,Low-top shoes,train
26823,4,26823,0,Outerwear,train
26824,4,26824,0,Outerwear,train
26826,6,26826,1,Shirts,train
26827,5,26827,3,Low-top shoes,train
26830,4,26830,0,Outerwear,train
26832,2,26832,0,Outerwear,train
26833,1,26833,2,Pants,train
26836,2,26836,0,Outerwear,train
26841,7,26841,3,Low-top shoes,train
26843,7,26843,3,Low-top shoes,train
26846,1,26846,2,Pants,train
26850,6,26850,1,Shirts,train
26852,5,26852,3,Low-top shoes,train
26853,0,26853,1,Shirts,train
26857,2,26857,0,Outerwear,train
26858,5,26858,3,Low-top shoes,train
26859,0,26859,1,Shirts,train
26861,2,26861,0,Outerwear,train
26862,6,26862,1,Shirts,train
26864,5,26864,3,Low-top shoes,train
26867,5,26867,3,Low-top shoes,train
26868,4,26868,0,Outerwear,train
26870,5,26870,3,Low-top shoes,train
26872,2,26872,0,Outerwear,train
26875,6,26875,1,Shirts,train
26876,4,26876,0,Outerwear,train
26878,3,26878,0,Outerwear,train
26879,1,26879,2,Pants,train
26881,4,26881,0,Outerwear,train
26883,0,26883,1,Shirts,train
26885,8,26885,4,Accessories,train
26887,6,26887,1,Shirts,train
26889,8,26889,4,Accessories,train
26890,4,26890,0,Outerwear,train
26891,0,26891,1,Shirts,train
26893,4,26893,0,Outerwear,train
26894,2,26894,0,Outerwear,train
26898,0,26898,1,Shirts,train
26899,7,26899,3,Low-top shoes,train
26903,7,26903,3,Low-top shoes,train
26906,3,26906,0,Outerwear,train
26908,6,26908,1,Shirts,train
26911,3,26911,0,Outerwear,train
26912,7,26912,3,Low-top shoes,train
26915,6,26915,1,Shirts,train
26916,8,26916,4,Accessories,train
26919,5,26919,3,Low-top shoes,train
26921,3,26921,0,Outerwear,train
26922,1,26922,2,Pants,train
26923,2,26923,0,Outerwear,train
26926,7,26926,3,Low-top shoes,train
26927,6,26927,1,Shirts,train
26930,2,26930,0,Outerwear,train
26932,2,26932,0,Outerwear,train
26936,7,26936,3,Low-top shoes,train
26937,8,26937,4,Accessories,train
26938,5,26938,3,Low-top shoes,train
26940,4,26940,0,Outerwear,train
26942,8,26942,4,Accessories,train
26943,0,26943,1,Shirts,train
26944,8,26944,4,Accessories,train
26945,2,26945,0,Outerwear,train
26946,0,26946,1,Shirts,train
26947,4,26947,0,Outerwear,train
26948,2,26948,0,Outerwear,train
26949,3,26949,0,Outerwear,train
26952,1,26952,2,Pants,train
26953,5,26953,3,Low-top shoes,train
26954,8,26954,4,Accessories,train
26956,4,26956,0,Outerwear,train
26957,2,26957,0,Outerwear,train
26958,0,26958,1,Shirts,train
26959,1,26959,2,Pants,train
26960,6,26960,1,Shirts,train
26961,2,26961,0,Outerwear,train
26963,6,26963,1,Shirts,train
26964,1,26964,2,Pants,train
26966,8,26966,4,Accessories,train
26967,5,26967,3,Low-top shoes,train
26968,7,26968,3,Low-top shoes,train
26969,0,26969,1,Shirts,train
26970,7,26970,3,Low-top shoes,train
26971,3,26971,0,Outerwear,train
26974,0,26974,1,Shirts,train
26975,0,26975,1,Shirts,train
26976,5,26976,3,Low-top shoes,train
26977,5,26977,3,Low-top shoes,train
26979,4,26979,0,Outerwear,train
26980,8,26980,4,Accessories,train
26981,8,26981,4,Accessories,train
26982,6,26982,1,Shirts,train
26983,8,26983,4,Accessories,train
26985,1,26985,2,Pants,train
26986,6,26986,1,Shirts,train
26987,4,26987,0,Outerwear,train
26989,3,26989,0,Outerwear,train
26991,4,26991,0,Outerwear,train
26992,0,26992,1,Shirts,train
26993,2,26993,0,Outerwear,train
26994,5,26994,3,Low-top shoes,train
26995,1,26995,2,Pants,train
26996,4,26996,0,Outerwear,train
26998,8,26998,4,Accessories,train
26999,5,26999,3,Low-top shoes,train
27000,1,27000,2,Pants,train
27001,6,27001,1,Shirts,train
27004,8,27004,4,Accessories,train
27005,7,27005,3,Low-top shoes,train
27006,2,27006,0,Outerwear,train
27007,3,27007,0,Outerwear,train
27009,7,27009,3,Low-top shoes,train
27010,7,27010,3,Low-top shoes,train
27011,8,27011,4,Accessories,train
27012,4,27012,0,Outerwear,train
27013,8,27013,4,Accessories,train
27014,2,27014,0,Outerwear,train
27015,5,27015,3,Low-top shoes,train
27016,3,27016,0,Outerwear,train
27019,7,27019,3,Low-top shoes,train
27020,6,27020,1,Shirts,train
27021,4,27021,0,Outerwear,train
27022,6,27022,1,Shirts,train
27023,3,27023,0,Outerwear,train
27024,7,27024,3,Low-top shoes,train
27025,0,27025,1,Shirts,train
27028,8,27028,4,Accessories,train
27029,5,27029,3,Low-top shoes,train
27031,0,27031,1,Shirts,train
27033,6,27033,1,Shirts,train
27034,3,27034,0,Outerwear,train
27035,8,27035,4,Accessories,train
27036,0,27036,1,Shirts,train
27038,1,27038,2,Pants,train
27041,2,27041,0,Outerwear,train
27043,0,27043,1,Shirts,train
27046,4,27046,0,Outerwear,train
27048,8,27048,4,Accessories,train
27050,6,27050,1,Shirts,train
27053,1,27053,2,Pants,train
27054,8,27054,4,Accessories,train
27055,2,27055,0,Outerwear,train
27056,3,27056,0,Outerwear,train
27058,2,27058,0,Outerwear,train
27059,3,27059,0,Outerwear,train
27060,0,27060,1,Shirts,train
27062,3,27062,0,Outerwear,train
27063,2,27063,0,Outerwear,train
27065,6,27065,1,Shirts,train
27067,8,27067,4,Accessories,train
27069,1,27069,2,Pants,train
27070,7,27070,3,Low-top shoes,train
27072,1,27072,2,Pants,train
27074,5,27074,3,Low-top shoes,train
27076,1,27076,2,Pants,train
27077,2,27077,0,Outerwear,train
27078,1,27078,2,Pants,train
27079,5,27079,3,Low-top shoes,train
27080,6,27080,1,Shirts,train
27081,6,27081,1,Shirts,train
27082,8,27082,4,Accessories,train
27083,4,27083,0,Outerwear,train
27084,3,27084,0,Outerwear,train
27089,2,27089,0,Outerwear,train
27090,6,27090,1,Shirts,train
27091,5,27091,3,Low-top shoes,train
27093,3,27093,0,Outerwear,train
27094,3,27094,0,Outerwear,train
27096,6,27096,1,Shirts,train
27098,4,27098,0,Outerwear,train
27100,3,27100,0,Outerwear,train
27103,0,27103,1,Shirts,train
27107,8,27107,4,Accessories,train
27108,2,27108,0,Outerwear,train
27109,8,27109,4,Accessories,train
27110,8,27110,4,Accessories,train
27111,0,27111,1,Shirts,train
27113,6,27113,1,Shirts,train
27116,7,27116,3,Low-top shoes,train
27118,2,27118,0,Outerwear,train
27122,7,27122,3,Low-top shoes,train
27123,3,27123,0,Outerwear,train
27124,3,27124,0,Outerwear,train
27125,0,27125,1,Shirts,train
27127,7,27127,3,Low-top shoes,train
27129,5,27129,3,Low-top shoes,train
27130,2,27130,0,Outerwear,train
27132,1,27132,2,Pants,train
27133,4,27133,0,Outerwear,train
27134,2,27134,0,Outerwear,train
27137,0,27137,1,Shirts,train
27138,3,27138,0,Outerwear,train
27141,1,27141,2,Pants,train
27142,7,27142,3,Low-top shoes,train
27144,6,27144,1,Shirts,train
27146,4,27146,0,Outerwear,train
27151,6,27151,1,Shirts,train
27152,7,27152,3,Low-top shoes,train
27153,8,27153,4,Accessories,train
27155,3,27155,0,Outerwear,train
27158,6,27158,1,Shirts,train
27159,7,27159,3,Low-top shoes,train
27160,3,27160,0,Outerwear,train
27162,2,27162,0,Outerwear,train
27164,4,27164,0,Outerwear,train
27166,0,27166,1,Shirts,train
27168,5,27168,3,Low-top shoes,train
27170,6,27170,1,Shirts,train
27171,5,27171,3,Low-top shoes,train
27172,5,27172,3,Low-top shoes,train
27173,7,27173,3,Low-top shoes,train
27174,0,27174,1,Shirts,train
27175,2,27175,0,Outerwear,train
27177,4,27177,0,Outerwear,train
27178,6,27178,1,Shirts,train
27179,0,27179,1,Shirts,train
27180,5,27180,3,Low-top shoes,train
27183,5,27183,3,Low-top shoes,train
27184,6,27184,1,Shirts,train
27185,1,27185,2,Pants,train
27186,2,27186,0,Outerwear,train
27187,1,27187,2,Pants,train
27188,1,27188,2,Pants,train
27189,7,27189,3,Low-top shoes,train
27190,1,27190,2,Pants,train
27198,0,27198,1,Shirts,train
27199,0,27199,1,Shirts,train
27201,6,27201,1,Shirts,train
27204,5,27204,3,Low-top shoes,train
27206,0,27206,1,Shirts,train
27209,5,27209,3,Low-top shoes,train
27211,5,27211,3,Low-top shoes,train
27213,7,27213,3,Low-top shoes,train
27214,8,27214,4,Accessories,train
27219,5,27219,3,Low-top shoes,train
27220,1,27220,2,Pants,train
27221,6,27221,1,Shirts,train
27222,2,27222,0,Outerwear,train
27224,0,27224,1,Shirts,train
27225,1,27225,2,Pants,train
27226,2,27226,0,Outerwear,train
27227,1,27227,2,Pants,train
27228,0,27228,1,Shirts,train
27229,2,27229,0,Outerwear,train
27230,1,27230,2,Pants,train
27232,3,27232,0,Outerwear,train
27233,1,27233,2,Pants,train
27234,1,27234,2,Pants,train
27236,2,27236,0,Outerwear,train
27237,6,27237,1,Shirts,train
27238,7,27238,3,Low-top shoes,train
27240,0,27240,1,Shirts,train
27242,0,27242,1,Shirts,train
27245,7,27245,3,Low-top shoes,train
27247,8,27247,4,Accessories,train
27248,3,27248,0,Outerwear,train
27249,5,27249,3,Low-top shoes,train
27250,2,27250,0,Outerwear,train
27251,8,27251,4,Accessories,train
27252,7,27252,3,Low-top shoes,train
27253,2,27253,0,Outerwear,train
27257,6,27257,1,Shirts,train
27258,5,27258,3,Low-top shoes,train
27259,2,27259,0,Outerwear,train
27261,6,27261,1,Shirts,train
27262,8,27262,4,Accessories,train
27264,6,27264,1,Shirts,train
27265,1,27265,2,Pants,train
27267,7,27267,3,Low-top shoes,train
27268,2,27268,0,Outerwear,train
27269,5,27269,3,Low-top shoes,train
27270,5,27270,3,Low-top shoes,train
27272,5,27272,3,Low-top shoes,train
27274,5,27274,3,Low-top shoes,train
27275,3,27275,0,Outerwear,train
27280,1,27280,2,Pants,train
27281,5,27281,3,Low-top shoes,train
27283,4,27283,0,Outerwear,train
27287,0,27287,1,Shirts,train
27288,7,27288,3,Low-top shoes,train
27290,3,27290,0,Outerwear,train
27291,1,27291,2,Pants,train
27293,2,27293,0,Outerwear,train
27295,6,27295,1,Shirts,train
27298,1,27298,2,Pants,train
27299,6,27299,1,Shirts,train
27300,5,27300,3,Low-top shoes,train
27301,2,27301,0,Outerwear,train
27304,7,27304,3,Low-top shoes,train
27305,0,27305,1,Shirts,train
27306,7,27306,3,Low-top shoes,train
27310,6,27310,1,Shirts,train
27311,6,27311,1,Shirts,train
27314,2,27314,0,Outerwear,train
27315,4,27315,0,Outerwear,train
27316,1,27316,2,Pants,train
27317,0,27317,1,Shirts,train
27318,7,27318,3,Low-top shoes,train
27319,5,27319,3,Low-top shoes,train
27320,7,27320,3,Low-top shoes,train
27321,3,27321,0,Outerwear,train
27322,5,27322,3,Low-top shoes,train
27325,3,27325,0,Outerwear,train
27326,5,27326,3,Low-top shoes,train
27327,1,27327,2,Pants,train
27328,7,27328,3,Low-top shoes,train
27330,4,27330,0,Outerwear,train
27331,8,27331,4,Accessories,train
27332,4,27332,0,Outerwear,train
27333,6,27333,1,Shirts,train
27334,2,27334,0,Outerwear,train
27336,2,27336,0,Outerwear,train
27337,3,27337,0,Outerwear,train
27339,3,27339,0,Outerwear,train
27340,2,27340,0,Outerwear,train
27341,0,27341,1,Shirts,train
27343,3,27343,0,Outerwear,train
27347,1,27347,2,Pants,train
27350,5,27350,3,Low-top shoes,train
27351,2,27351,0,Outerwear,train
27355,6,27355,1,Shirts,train
27356,1,27356,2,Pants,train
27358,4,27358,0,Outerwear,train
27359,1,27359,2,Pants,train
27360,7,27360,3,Low-top shoes,train
27361,8,27361,4,Accessories,train
27362,7,27362,3,Low-top shoes,train
27366,8,27366,4,Accessories,train
27367,7,27367,3,Low-top shoes,train
27368,4,27368,0,Outerwear,train
27369,1,27369,2,Pants,train
27370,2,27370,0,Outerwear,train
27373,0,27373,1,Shirts,train
27374,4,27374,0,Outerwear,train
27375,6,27375,1,Shirts,train
27376,0,27376,1,Shirts,train
27377,7,27377,3,Low-top shoes,train
27378,8,27378,4,Accessories,train
27379,1,27379,2,Pants,train
27381,6,27381,1,Shirts,train
27382,4,27382,0,Outerwear,train
27383,3,27383,0,Outerwear,train
27384,5,27384,3,Low-top shoes,train
27386,5,27386,3,Low-top shoes,train
27387,5,27387,3,Low-top shoes,train
27389,4,27389,0,Outerwear,train
27391,3,27391,0,Outerwear,train
27392,1,27392,2,Pants,train
27393,3,27393,0,Outerwear,train
27394,4,27394,0,Outerwear,train
27395,1,27395,2,Pants,train
27396,0,27396,1,Shirts,train
